SUPPLIER SAMPLE NAME	SERIES	ASP-PROJ CODE-COUNTRY CODE-MMYY-PLATENO	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	ORGANISM_PART	CATCH_ID	ORDER_OR_GROUP	FAMILY	GENUS	SCIENTIFIC_NAME	LIFESTAGE	SEX	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HABITAT	TIME_OF_COLLECTION	TIME_OF_COLLECTION.1	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	IDENTIFIED_HOW	PRESERVATION_APPROACH	PRESERVATIVE_SOLUTION	TIME_ELAPSED_FROM_COLLECTION_TO_PRESERVATION	DATE_OF_PRESERVATION	HAZARD_GROUP	REGULATORY_COMPLIANCE	VOUCHER_ID	TEMP.(°C)	HUMIDITY_(%)	WIND_DIRECTION	WIND SPEED_(km/h)	GUST SPEED_(km/h) 	RAINFALL_(mm)	SOLAR_RADIATION_(W/m²)	COLLECTED_BY	COLLECTOR_AFFILIATION	IDENTIFIED_BY	IDENTIFIER_AFFILIATION	PRESERVED_BY	PRESERVER_AFFILIATION	DATE_RECEIVED	ARRIVAL_CONDITION	SAMPLE_TYPE	PARTNER_PLATE_ID	MOSQUITO_PLATE_ID	MOSQUITO_WELL_ID	DATE_OF_DNA_EXTRACTION	ETHANOL REMOVED	BUFFER	BUFFER VOL ADDED	SAMPLE_VOLUME	DNA_STOCK_PLATE_BARCODE	DNA_STOCK_WELL_ID	DNA_QUANTIFICATION_METHOD	DNA_STOCK_CONCENTRATION	DNA_DIL_PLATE_BARCODE	DILUTION	VOL_STOCK_DNA	VOL_WATER	TOTAL_DIL_VOL	SCIOPS_PLATE_ID	SCIOPS_STUDY_ID	SCIOPS_PROJECT_ID	PARENT_RT_TICKET_NUMBER	CHILD_RT_TICKET_NUMBER	SCIOPS_MANIFEST_NUMBER	MANIFEST_SENT_TO_SCIOPS	SAMPLES_SUBMITTED_TO_SCIOPS	s_Sample	assigned	res_coarse	res_int	res_fine	n_mosquito_targets	mosquito_reads	mean_mosquito_haps	n_multiallelic	VAE_species	species_call	call_method
DN806238F_F5	710.0	ASP-BUMI-BF-2103-08	PLATE8	F5	WHOLE_ORGANISM	Tube117	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1415	2017-08-23	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-23	HG1	Y	NOT_APPLICABLE	22.42	94.60	199.40	3.64	11.77	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	F5	20210429	Y	C	60.0	20.0	MOZZ00000953A	F5			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_F5	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	12697.0	1.5166666666666666	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_G5	711.0	ASP-BUMI-BF-2103-08	PLATE8	G5	WHOLE_ORGANISM	Tube117	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1415	2017-08-23	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	3:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-23	HG1	Y	NOT_APPLICABLE	22.42	94.60	199.40	3.64	11.77	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	G5	20210429	Y	C	60.0	20.0	MOZZ00000953A	G5			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_G5	True	Pyretophorus_series	Anopheles_gambiae_complex		58.0	7546.0	1.5517241379310345	2.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_H5	712.0	ASP-BUMI-BF-2103-08	PLATE8	H5	WHOLE_ORGANISM	Tube118	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1474	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	22.30	94.40	266.70	0.00	1.80	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	H5	20210429	Y	C	60.0	20.0	MOZZ00000953A	H5			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_H5	True	Pyretophorus_series	Anopheles_gambiae_complex		60.0	11494.0	1.5833333333333333	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_A6	713.0	ASP-BUMI-BF-2103-08	PLATE8	A6	WHOLE_ORGANISM	Tube118	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1474	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	23:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	22.30	94.40	266.70	0.00	1.80	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	A6	20210429	Y	C	60.0	20.0	MOZZ00000953A	A6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_A6	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	6581.0	1.4385964912280702	1.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_B6	714.0	ASP-BUMI-BF-2103-08	PLATE8	B6	WHOLE_ORGANISM	Tube119	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1483	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	B6	20210429	Y	C	60.0	20.0	MOZZ00000953A	B6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_B6	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	5386.0	1.3559322033898304	1.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_C6	715.0	ASP-BUMI-BF-2103-08	PLATE8	C6	WHOLE_ORGANISM	Tube119	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1483	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	C6	20210429	Y	C	60.0	20.0	MOZZ00000953A	C6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_C6	True	Pyretophorus_series	Anopheles_gambiae_complex		58.0	12208.0	1.5517241379310345	3.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_D6	716.0	ASP-BUMI-BF-2103-08	PLATE8	D6	WHOLE_ORGANISM	Tube119	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1483	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	INDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	D6	20210429	Y	C	60.0	20.0	MOZZ00000953A	D6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_D6	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	8145.0	1.4035087719298245	3.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_E6	717.0	ASP-BUMI-BF-2103-08	PLATE8	E6	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	E6	20210429	Y	C	60.0	20.0	MOZZ00000953A	E6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_E6	True	Pyretophorus_series	Anopheles_gambiae_complex		57.0	5392.0	1.3157894736842106	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_F6	718.0	ASP-BUMI-BF-2103-08	PLATE8	F6	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	F6	20210429	Y	C	60.0	20.0	MOZZ00000953A	F6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_F6	True	Pyretophorus_series	Anopheles_gambiae_complex		51.0	2916.0	1.196078431372549	0.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_G6	719.0	ASP-BUMI-BF-2103-08	PLATE8	G6	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	G6	20210429	Y	C	60.0	20.0	MOZZ00000953A	G6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_G6	True	Pyretophorus_series	Anopheles_gambiae_complex		59.0	8195.0	1.4576271186440677	1.0	Anopheles_gambiae	Anopheles_gambiae	VAE
DN806238F_H6	720.0	ASP-BUMI-BF-2103-08	PLATE8	H6	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	H6	20210429	Y	C	60.0	20.0	MOZZ00000953A	H6			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_H6	True	Pyretophorus_series	Anopheles_gambiae_complex		56.0	6165.0	1.2857142857142858	0.0	Uncertain_gambiae_arabiensis	Uncertain_gambiae_arabiensis	VAE
DN806238F_A7	721.0	ASP-BUMI-BF-2103-08	PLATE8	A7	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	A7	20210429	Y	A	60.0	20.0	MOZZ00000953A	A7			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_A7	True	Pyretophorus_series	Anopheles_gambiae_complex		45.0	1714.0	1.1111111111111112	0.0		Anopheles_gambiae_complex	NN_INTERMEDIATE
DN806238F_B7	722.0	ASP-BUMI-BF-2103-08	PLATE8	B7	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	B7	20210429	Y	A	60.0	20.0	MOZZ00000953A	B7			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_B7					6.0	88.0	1.1666666666666667	0.0		TOO_FEW_TARGETS	TOO_FEW_TARGETS
DN806238F_C7	723.0	ASP-BUMI-BF-2103-08	PLATE8	C7	WHOLE_ORGANISM	Tube120	Diptera	Culicidae	Anopheles	Anopheles gambiae group_guess 	ADULT	FEMALE	N	N	BF.PL.17-1525	2017-08-24	BURKINA FASO | HAUTS-BASSINS | HOEUT | ARRONDISSEMENT N°5 DE BOBO-DIOULASSO | PALA 	11.150568	-4.234414	SUBURBAN AREA	4:00:00	PT1H	HUMAN_LANDING_CATCH	OUTDOORS	A person sits indoor or outdoor the house with his lower leg exposed and collects all the mosquitoes that come for a blood meal using a mosquito aspirator	Taxon expert, morphology	Kill method: Knocked out in the freezer at - 20 °C for 15 minutes. Preservation1: Grouped in a pool of at most 10 in a 2 ml eppendorf tube with 80% ethanol (~ 1.6ml) and stored at room temperature for 4 years. Preservation2: moved individually to PCR plate well with 200µl of 80% ethanol and stored at room temperature before shipping. 	80%_ETHANOL	NOT_COLLECTED	2017-08-24	HG1	Y	NOT_APPLICABLE	21.92	93.40	278.00	0.00	7.24	0.00	0.60	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	FRANCK ADAMA YAO 	INSTITUT DE RECHERCHE EN SCIENCES DE LA SANTE	20210419.0	good	whole adult	PLATE8	MOZZ00000953A	C7	20210429	Y	A	60.0	20.0	MOZZ00000953A	C7			GDNA00000690A	1:10	2	18	20	DN806238F	6471.0	3508.0	719287.0	719431.0	17065.0	2021-06-25	2021-06-25	DN806238F_C7										TOO_FEW_TARGETS	TOO_FEW_TARGETS
